Price,Suburb,Rooms,Type,Method,Date,Postcode,Bedrooms,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,Propertycount,Rooms_winsorized,Landsize_winsorized,BuildingArea_winsorized,Car_Missing,distance_cbd_km
320000.0,Melton,4,House,SP,1/07/2017,3337.0,4.0,2.0,0.0,547.0,200.0,1986.0,Melton City Council,-37.69026,144.57866,Western Victoria,3600.0,4,547.0,200.0,True,44.68357231016957
480000.0,Melton,3,House,SP,1/07/2017,3337.0,3.0,1.0,2.0,900.0,100.0,1980.0,Melton City Council,-37.68738,144.57415,Western Victoria,3600.0,3,900.0,100.0,False,45.25776990978469
365000.0,Melton South,3,House,S,1/07/2017,3338.0,3.0,,0.0,,,,Melton City Council,,,Western Victoria,4718.0,3,,,True,
670000.0,Mernda,4,House,S,1/07/2017,3754.0,4.0,2.0,0.0,512.0,221.0,2012.0,Whittlesea City Council,-37.58676,145.08889,Northern Metropolitan,5812.0,4,512.0,221.0,True,28.702712183294185
520500.0,Mernda,4,House,S,1/07/2017,3754.0,4.0,2.0,2.0,482.0,,,Whittlesea City Council,-37.60238,145.08695,Northern Metropolitan,5812.0,4,482.0,,False,27.09353855305759
460000.0,Mill Park,2,Unit / Duplex,S,1/07/2017,3082.0,2.0,1.0,1.0,241.0,88.0,2000.0,Whittlesea City Council,-37.67231,145.05878,Northern Metropolitan,10529.0,2,241.0,88.0,False,18.866221956510635
610000.0,Mill Park,3,House,S,1/07/2017,3082.0,3.0,1.0,1.0,560.0,,,Whittlesea City Council,-37.66903,145.05091,Northern Metropolitan,10529.0,3,560.0,,False,18.692968285798937
715000.0,Mitcham,3,Townhouse,S,1/07/2017,3132.0,3.0,,0.0,,,,Whitehorse City Council,,,Eastern Metropolitan,6871.0,3,,,True,
970000.0,Mitcham,3,Townhouse,VB,1/07/2017,3132.0,3.0,2.0,1.0,263.0,146.0,2016.0,Whitehorse City Council,-37.8179,145.20658,Eastern Metropolitan,6871.0,3,263.0,146.0,False,27.123344214292494
2200000.0,Mont Albert,5,House,SP,1/07/2017,3127.0,5.0,2.0,0.0,819.0,,,Boroondara City Council,-37.81269,145.10236,Eastern Metropolitan,2079.0,5,819.0,,True,15.547711044102797
2320000.0,Mont Albert,4,House,S,1/07/2017,3127.0,4.0,2.0,5.0,728.0,,,Boroondara City Council,-37.81402,145.10336,Eastern Metropolitan,2079.0,4,728.0,,False,15.659884931150538
2752000.0,Mont Albert,4,House,S,1/07/2017,3127.0,3.0,,0.0,,,,Boroondara City Council,,,Eastern Metropolitan,2079.0,4,,,True,
655000.0,Montmorency,3,House,S,1/07/2017,3094.0,3.0,2.0,3.0,382.0,128.0,1970.0,Banyule City Council,-37.72857,145.12728,Eastern Metropolitan,3891.0,3,382.0,128.0,False,20.533716508478108
960000.0,Montmorency,3,House,PI,1/07/2017,3094.0,3.0,1.0,1.0,1285.0,,,Banyule City Council,-37.716,145.13452,Eastern Metropolitan,3891.0,3,1285.0,,False,21.89922280111845
1020000.0,Moonee Ponds,2,House,S,1/07/2017,3039.0,2.0,1.0,1.0,269.0,,,Moonee Valley City Council,-37.75782,144.92088,Western Metropolitan,6232.0,2,269.0,,False,7.590024833523208
1175000.0,Moorabbin,3,House,PI,1/07/2017,3189.0,3.0,2.0,6.0,650.0,,,Kingston City Council,-37.9379,145.05456,Southern Metropolitan,2555.0,3,650.0,,False,17.30525010099794
800000.0,Mordialloc,4,House,PI,1/07/2017,3195.0,4.0,3.0,3.0,638.0,,,Kingston City Council,-38.00406,145.09502,South-Eastern Metropolitan,3650.0,4,638.0,,False,25.892908871366494
1225000.0,Mordialloc,4,House,S,1/07/2017,3195.0,4.0,2.0,0.0,893.0,,,Kingston City Council,-37.99991,145.09417,South-Eastern Metropolitan,3650.0,4,893.0,,True,25.46108102874635
1200000.0,Mount Waverley,6,House,PI,1/07/2017,3149.0,3.0,,0.0,,,,Monash City Council,,,Eastern Metropolitan,13366.0,5,,,True,
1205000.0,Mount Waverley,3,House,S,1/07/2017,3149.0,3.0,2.0,2.0,402.0,143.0,1960.0,Monash City Council,-37.87389,145.12783,Eastern Metropolitan,13366.0,3,402.0,143.0,False,19.607984013165737
1600000.0,Mount Waverley,5,House,S,1/07/2017,3149.0,5.0,3.0,0.0,728.0,,,Monash City Council,-37.8778,145.11236,Eastern Metropolitan,13366.0,5,728.0,,True,18.178159063180047
944000.0,Mount Waverley,3,House,S,1/07/2017,3149.0,3.0,1.0,1.0,446.0,,,Monash City Council,-37.86071,145.1278,Eastern Metropolitan,13366.0,3,446.0,,False,19.143297014440638
1385000.0,Mount Waverley,3,House,S,1/07/2017,3149.0,3.0,1.0,2.0,807.0,167.0,1970.0,Monash City Council,-37.86618,145.14757,Eastern Metropolitan,13366.0,3,807.0,167.0,False,21.41998573667217
1280000.0,Mount Waverley,3,House,S,1/07/2017,3149.0,3.0,,0.0,,,,Monash City Council,,,Eastern Metropolitan,13366.0,3,,,True,
650000.0,Narre Warren,3,House,SP,1/07/2017,3805.0,3.0,1.0,4.0,1042.0,,,Casey City Council,-38.03147,145.31126,South-Eastern Metropolitan,9376.0,3,1042.0,,False,45.745492240895665
655000.0,Narre Warren,3,House,SP,1/07/2017,3805.0,3.0,2.0,2.0,731.0,,1972.0,Casey City Council,-38.02938,145.31876,South-Eastern Metropolitan,9376.0,3,731.0,,False,46.33141998633578
580000.0,Narre Warren,3,House,SP,1/07/2017,3805.0,3.0,,0.0,,,,Casey City Council,,,South-Eastern Metropolitan,9376.0,3,,,True,
710000.0,Newport,2,House,S,1/07/2017,3015.0,2.0,1.0,2.0,120.0,121.0,2011.0,Hobsons Bay City Council,-37.84026,144.86667,Western Metropolitan,5498.0,2,120.0,121.0,False,11.06050232974301
466500.0,Noble Park,2,Unit / Duplex,S,1/07/2017,3174.0,2.0,,0.0,,,,Greater Dandenong City Council,,,South-Eastern Metropolitan,11806.0,2,,,True,
936000.0,North Melbourne,2,Townhouse,S,1/07/2017,3051.0,2.0,1.0,0.0,0.0,,,Melbourne City Council,-37.80487,144.95705,Northern Metropolitan,6821.0,2,0.0,,False,1.0031845028357764
580000.0,North Melbourne,2,Unit / Duplex,VB,1/07/2017,3051.0,2.0,,0.0,,,,Melbourne City Council,,,Northern Metropolitan,6821.0,2,,,True,
1900000.0,Northcote,4,House,PI,1/07/2017,3070.0,4.0,2.0,0.0,313.0,,,Darebin City Council,-37.76501,145.00269,Northern Metropolitan,11364.0,4,313.0,,True,6.898127919566076
1605000.0,Northcote,3,House,S,1/07/2017,3070.0,3.0,1.0,0.0,507.0,,,Darebin City Council,-37.77124,145.002,Northern Metropolitan,11364.0,3,507.0,,False,6.334961778952793
1415000.0,Northcote,3,House,S,1/07/2017,3070.0,3.0,1.0,1.0,366.0,,,Darebin City Council,-37.78103,144.998,Northern Metropolitan,11364.0,3,366.0,,False,5.263694241759121
390000.0,Northcote,2,Unit / Duplex,S,1/07/2017,3070.0,2.0,1.0,1.0,0.0,,,Darebin City Council,-37.76622,145.01596,Northern Metropolitan,11364.0,2,0.0,,False,7.846921312697527
637000.0,Nunawading,2,Unit / Duplex,S,1/07/2017,3131.0,2.0,,0.0,,,,Manningham City Council,,,Eastern Metropolitan,4973.0,2,,,True,
1100000.0,Nunawading,4,House,S,1/07/2017,3131.0,4.0,2.0,3.0,596.0,136.0,1975.0,Manningham City Council,-37.80827,145.18099,Eastern Metropolitan,4973.0,4,596.0,136.0,False,24.27954280579233
926000.0,Nunawading,3,House,S,1/07/2017,3131.0,3.0,1.0,0.0,738.0,,1954.0,Manningham City Council,-37.81376,145.17641,Eastern Metropolitan,4973.0,3,738.0,,False,23.767782811500044
700000.0,Oak Park,3,Unit / Duplex,VB,1/07/2017,3046.0,2.0,,0.0,,,,Moreland City Council,,,Northern Metropolitan,2651.0,3,,,True,
1525000.0,Oakleigh East,5,House,S,1/07/2017,3166.0,5.0,3.0,6.0,774.0,,,Monash City Council,-37.90119,145.1068,Southern Metropolitan,2547.0,5,774.0,,False,18.83607412471508
1900000.0,Oakleigh East,6,House,PI,1/07/2017,3166.0,6.0,4.0,3.0,1063.0,,,Monash City Council,-37.909,145.12059,Southern Metropolitan,2547.0,5,1063.0,,False,20.59413499849414
454000.0,Ormond,1,Unit / Duplex,S,1/07/2017,3204.0,1.0,1.0,1.0,1006.0,51.0,2010.0,Glen Eira City Council,-37.90164,145.04139,Southern Metropolitan,3578.0,1,1006.0,51.0,False,13.250572387767706
562000.0,Ormond,2,Unit / Duplex,S,1/07/2017,3204.0,2.0,1.0,1.0,0.0,88.0,1970.0,Glen Eira City Council,-37.90286,145.04772,Southern Metropolitan,3578.0,2,0.0,88.0,False,13.824459988037114
1000000.0,Parkdale,3,Townhouse,S,1/07/2017,3195.0,3.0,2.0,0.0,298.0,124.0,1995.0,Kingston City Council,-37.99464,145.08099,South-Eastern Metropolitan,5087.0,3,298.0,124.0,True,24.15667539697856
985000.0,Parkdale,3,House,S,1/07/2017,3195.0,3.0,,0.0,,,,Kingston City Council,,,South-Eastern Metropolitan,5087.0,3,,,True,
820000.0,Parkdale,3,House,S,1/07/2017,3195.0,3.0,2.0,2.0,445.0,,1997.0,Kingston City Council,-37.99652,145.08523,South-Eastern Metropolitan,5087.0,3,445.0,,False,24.58988169532055
800000.0,Pascoe Vale,3,House,SP,1/07/2017,3044.0,3.0,1.0,2.0,287.0,,,Moreland City Council,-37.72392,144.94951,Northern Metropolitan,7485.0,3,287.0,,False,9.904839056780695
1501000.0,Pascoe Vale,5,House,S,1/07/2017,3044.0,5.0,3.0,3.0,681.0,,1960.0,Moreland City Council,-37.72565,144.94954,Northern Metropolitan,7485.0,5,681.0,,False,9.714342334976944
1663000.0,Pascoe Vale,3,House,S,1/07/2017,3044.0,3.0,1.0,2.0,956.0,,,Moreland City Council,-37.73103,144.93963,Northern Metropolitan,7485.0,3,956.0,,False,9.35790441611839
780000.0,Pascoe Vale,4,House,VB,1/07/2017,3044.0,4.0,2.0,3.0,555.0,128.0,1950.0,Moreland City Council,-37.71561,144.94336,Northern Metropolitan,7485.0,4,555.0,128.0,False,10.929039247075492
660000.0,Point Cook,5,House,S,1/07/2017,3030.0,5.0,2.0,0.0,571.0,227.6,2011.0,Wyndham City Council,-37.89467,144.72018,Western Metropolitan,15542.0,5,571.0,227.6,True,28.38949141351415
663500.0,Point Cook,4,House,S,1/07/2017,3030.0,3.0,,0.0,,,,Wyndham City Council,,,Western Metropolitan,15542.0,4,,,True,
1631000.0,Port Melbourne,3,Unit / Duplex,S,1/07/2017,3207.0,3.0,2.0,2.0,0.0,,,Melbourne City Council,-37.84007,144.94129,Southern Metropolitan,8648.0,3,0.0,,False,3.8706549536313553
1665000.0,Port Melbourne,3,House,S,1/07/2017,3207.0,3.0,3.0,2.0,121.0,,,Melbourne City Council,-37.83591,144.93648,Southern Metropolitan,8648.0,3,121.0,,False,3.887913024897311
2450000.0,Port Melbourne,4,House,VB,1/07/2017,3207.0,4.0,3.0,2.0,210.0,210.0,2010.0,Melbourne City Council,-37.83933,144.93771,Southern Metropolitan,8648.0,4,210.0,210.0,False,4.060998653134565
399000.0,Prahran,1,Unit / Duplex,S,1/07/2017,3181.0,1.0,1.0,0.0,0.0,,,Stonnington City Council,-37.85279,145.00811,Southern Metropolitan,7717.0,1,0.0,,False,6.792122422157647
1240000.0,Prahran,2,Unit / Duplex,S,1/07/2017,3181.0,2.0,1.0,1.0,0.0,,,Stonnington City Council,-37.85417,145.00929,Southern Metropolitan,7717.0,2,0.0,,False,6.991783338764193
727500.0,Preston,3,House,S,1/07/2017,3072.0,3.0,,0.0,,,,Darebin City Council,,,Northern Metropolitan,14577.0,3,,,True,
2530000.0,Princes Hill,2,House,S,1/07/2017,3054.0,3.0,,0.0,,,,Yarra City Council,,,Northern Metropolitan,1008.0,2,,,True,
1930000.0,Princes Hill,3,House,S,1/07/2017,3054.0,3.0,,0.0,,,,Yarra City Council,,,Northern Metropolitan,1008.0,3,,,True,
840000.0,Reservoir,3,House,SP,1/07/2017,3073.0,3.0,1.0,4.0,614.0,120.0,1960.0,Darebin City Council,-37.71562,145.02175,Northern Metropolitan,21650.0,3,614.0,120.0,False,12.592189908268796
560000.0,Reservoir,2,House,S,1/07/2017,3073.0,2.0,1.0,1.0,198.0,,,Darebin City Council,-37.72874,145.02988,Northern Metropolitan,21650.0,2,198.0,,False,11.923726389508753
900000.0,Reservoir,4,House,SP,1/07/2017,3073.0,4.0,1.0,2.0,836.0,,,Darebin City Council,-37.70343,145.03082,Northern Metropolitan,21650.0,4,836.0,,False,14.27298068560885
680500.0,Reservoir,3,House,S,1/07/2017,3073.0,3.0,,0.0,,,,Darebin City Council,,,Northern Metropolitan,21650.0,3,,,True,
801000.0,Reservoir,3,House,SP,1/07/2017,3073.0,3.0,,0.0,,,,Darebin City Council,-37.71058,145.00607,Northern Metropolitan,21650.0,3,,,True,12.285370008652981
668500.0,Reservoir,2,Townhouse,S,1/07/2017,3073.0,2.0,2.0,1.0,138.0,,2014.0,Darebin City Council,-37.72487,145.00705,Northern Metropolitan,21650.0,2,138.0,,False,10.895870122817811
1165000.0,Richmond,2,House,S,1/07/2017,3121.0,2.0,1.0,1.0,149.0,,,Yarra City Council,-37.81954,145.00304,Northern Metropolitan,14949.0,2,149.0,,False,4.595259709953264
390000.0,Richmond,1,Unit / Duplex,PI,1/07/2017,3121.0,2.0,,0.0,,,,Yarra City Council,,,Northern Metropolitan,14949.0,1,,,True,
458000.0,Richmond,1,Unit / Duplex,S,1/07/2017,3121.0,2.0,,0.0,,,,Yarra City Council,,,Northern Metropolitan,14949.0,1,,,True,
1442000.0,Richmond,2,House,S,1/07/2017,3121.0,2.0,2.0,1.0,163.0,,,Yarra City Council,-37.82259,144.99077,Northern Metropolitan,14949.0,2,163.0,,False,3.36370621459575
2200000.0,Richmond,4,House,PI,1/07/2017,3121.0,3.0,,0.0,,,,Yarra City Council,,,Northern Metropolitan,14949.0,4,,,True,
750000.0,Ringwood,3,House,VB,1/07/2017,3134.0,3.0,,0.0,,,,Maroondah City Council,,,Eastern Metropolitan,7785.0,3,,,True,
560000.0,Ringwood East,2,Unit / Duplex,S,1/07/2017,3135.0,2.0,1.0,2.0,217.0,,1985.0,Maroondah City Council,-37.80526,145.24628,Eastern Metropolitan,4407.0,2,217.0,,False,31.53224821345526
340000.0,Rockbank,2,House,SP,1/07/2017,3335.0,2.0,1.0,0.0,609.0,,,Melton City Council,-37.73289,144.66615,Western Metropolitan,538.0,2,609.0,,False,34.03103535499282
1101000.0,Rosanna,3,House,S,1/07/2017,3084.0,3.0,,0.0,,,,Banyule City Council,,,Eastern Metropolitan,3540.0,3,,,True,
870000.0,Rowville,5,House,S,1/07/2017,3178.0,5.0,2.0,2.0,733.0,217.0,1986.0,Knox City Council,-37.91894,145.24305,South-Eastern Metropolitan,11667.0,5,733.0,217.0,False,33.33918088191811
643500.0,Sandringham,2,Unit / Duplex,S,1/07/2017,3191.0,2.0,1.0,1.0,0.0,67.0,1970.0,Bayside City Council,-37.95236,145.00737,Southern Metropolitan,4497.0,2,0.0,67.0,False,16.339169139014047
625000.0,Seabrook,3,House,S,1/07/2017,3028.0,3.0,,0.0,,,,Hobsons Bay City Council,,,Western Metropolitan,1793.0,3,,,True,
610000.0,Seaford,3,House,S,1/07/2017,3198.0,3.0,,0.0,,,,Frankston City Council,,,South-Eastern Metropolitan,8077.0,3,,,True,
565000.0,Seaford,3,House,S,1/07/2017,3198.0,3.0,,0.0,,,,Frankston City Council,,,South-Eastern Metropolitan,8077.0,3,,,True,
572000.0,Seaford,3,Unit / Duplex,S,1/07/2017,3198.0,3.0,2.0,2.0,264.0,127.0,2002.0,Frankston City Council,-38.10422,145.14159,South-Eastern Metropolitan,8077.0,3,264.0,127.0,False,38.03343840133154
1090000.0,Seaholme,4,Townhouse,S,1/07/2017,3018.0,3.0,,0.0,,,,Hobsons Bay City Council,,,Western Metropolitan,852.0,4,,,True,
455000.0,Seaholme,2,Townhouse,SP,1/07/2017,3018.0,3.0,,0.0,,,,Hobsons Bay City Council,,,Western Metropolitan,852.0,2,,,True,
750000.0,Seddon,2,House,S,1/07/2017,3011.0,2.0,1.0,1.0,104.0,,,Maribyrnong City Council,-37.80601,144.89663,Western Metropolitan,2417.0,2,104.0,,False,7.321058065303073
850000.0,Seddon,2,House,VB,1/07/2017,3011.0,2.0,1.0,1.0,152.0,91.0,1910.0,Maribyrnong City Council,-37.80697,144.8928,Western Metropolitan,2417.0,2,152.0,91.0,False,7.735619734013609
1030000.0,South Melbourne,2,House,S,1/07/2017,3205.0,3.0,,0.0,,,,Port Phillip City Council,,,Southern Metropolitan,5943.0,2,,,True,
600000.0,South Morang,4,House,PI,1/07/2017,3752.0,4.0,2.0,2.0,505.0,222.0,2009.0,Whittlesea City Council,-37.61957,145.0948,Northern Metropolitan,7969.0,4,505.0,222.0,False,25.95536718126408
386000.0,South Morang,3,Unit / Duplex,S,1/07/2017,3752.0,3.0,1.0,1.0,216.0,,,Whittlesea City Council,-37.64491,145.09233,Northern Metropolitan,7969.0,3,216.0,,False,23.52229785139781
857000.0,South Yarra,2,Unit / Duplex,S,1/07/2017,3141.0,2.0,2.0,2.0,0.0,,2000.0,Melbourne City Council,-37.83613,144.99661,Southern Metropolitan,14887.0,2,0.0,,False,4.641946206762066
1160000.0,South Yarra,2,House,S,1/07/2017,3141.0,2.0,1.0,0.0,140.0,,,Melbourne City Council,-37.84369,144.98914,Southern Metropolitan,14887.0,2,140.0,,False,4.590648036648121
1235000.0,South Yarra,3,Unit / Duplex,S,1/07/2017,3141.0,3.0,2.0,1.0,0.0,120.0,,Melbourne City Council,-37.84024,145.00039,Southern Metropolitan,14887.0,3,0.0,120.0,False,5.248695582428636
752500.0,Springvale,3,House,S,1/07/2017,3171.0,3.0,1.0,2.0,623.0,99.0,1950.0,Greater Dandenong City Council,-37.94106,145.16193,South-Eastern Metropolitan,7412.0,3,623.0,99.0,False,26.373211978024877
565000.0,St Albans,3,House,S,1/07/2017,3021.0,3.0,1.0,2.0,614.0,110.0,1975.0,Brimbank City Council,-37.73074,144.78925,Western Metropolitan,14042.0,3,614.0,110.0,False,21.23100688751824
500000.0,St Albans,3,Townhouse,SP,1/07/2017,3021.0,3.0,,0.0,,,,Brimbank City Council,,,Western Metropolitan,14042.0,3,,,True,
610000.0,St Albans,3,House,PI,1/07/2017,3021.0,3.0,1.0,2.0,563.0,171.0,1989.0,Brimbank City Council,-37.7627,144.81107,Western Metropolitan,14042.0,3,563.0,171.0,False,17.663082592250717
445000.0,St Albans,2,Townhouse,SP,1/07/2017,3021.0,3.0,,0.0,,,,Brimbank City Council,,,Western Metropolitan,14042.0,2,,,True,
801000.0,St Helena,4,House,S,1/07/2017,3088.0,3.0,,0.0,,,,Banyule City Council,,,Eastern Metropolitan,915.0,4,,,True,
525000.0,St Kilda,2,Unit / Duplex,S,1/07/2017,3182.0,2.0,1.0,1.0,0.0,60.0,1970.0,Port Phillip City Council,-37.87174,144.98286,Southern Metropolitan,13240.0,2,0.0,60.0,False,6.9887648183817985
517500.0,St Kilda,1,Unit / Duplex,SP,1/07/2017,3182.0,1.0,1.0,0.0,980.0,74.0,1920.0,Port Phillip City Council,-37.85954,144.98869,Southern Metropolitan,13240.0,1,980.0,74.0,False,6.013368472538129
460000.0,St Kilda,2,Unit / Duplex,SP,1/07/2017,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip City Council,-37.85709,144.9873,Southern Metropolitan,13240.0,2,0.0,,False,5.7007072527525535
1725000.0,Strathmore,4,House,PI,1/07/2017,3041.0,3.0,,0.0,,,,Moonee Valley City Council,,,Western Metropolitan,3284.0,4,,,True,
646000.0,Strathmore,2,House,S,1/07/2017,3041.0,2.0,1.0,1.0,184.0,,1990.0,Moonee Valley City Council,-37.7404,144.90835,Western Metropolitan,3284.0,2,184.0,,False,9.971232482756928
1190000.0,Strathmore,4,House,PI,1/07/2017,3041.0,3.0,,0.0,,,,Moonee Valley City Council,,,Western Metropolitan,3284.0,4,,,True,
635500.0,Strathmore Heights,2,House,S,1/07/2017,3041.0,3.0,,0.0,,,,Moonee Valley City Council,,,Western Metropolitan,389.0,2,,,True,
580000.0,Sunbury,4,House,S,1/07/2017,3429.0,4.0,2.0,2.0,613.0,221.0,2011.0,Hume City Council,-37.59501,144.70069,Western Metropolitan,14092.0,4,613.0,221.0,False,37.743414637646296
413000.0,Sunbury,3,House,S,1/07/2017,3429.0,3.0,,0.0,,,,Hume City Council,,,Western Metropolitan,14092.0,3,,,True,
420000.0,Sunbury,3,House,S,1/07/2017,3429.0,3.0,1.0,2.0,466.0,101.0,1985.0,Hume City Council,-37.57282,144.70553,Western Metropolitan,14092.0,3,466.0,101.0,False,38.96792235977736
525000.0,Sunshine,3,Townhouse,S,1/07/2017,3020.0,3.0,2.0,1.0,177.0,,,Brimbank City Council,-37.79408,144.82614,Western Metropolitan,3755.0,3,177.0,,False,15.246523810877692
780000.0,Sunshine North,3,House,SA,1/07/2017,3020.0,3.0,1.0,2.0,690.0,,,Brimbank City Council,-37.77176,144.84062,Western Metropolitan,4217.0,3,690.0,,False,14.233099089955148
1420000.0,Surrey Hills,4,House,PI,1/07/2017,3127.0,3.0,,0.0,,,,Boroondara City Council,,,Southern Metropolitan,5457.0,4,,,True,
2100000.0,Surrey Hills,3,House,VB,1/07/2017,3127.0,3.0,1.0,9.0,841.0,124.0,1960.0,Boroondara City Council,-37.83729,145.10929,Southern Metropolitan,5457.0,3,841.0,124.0,False,16.552215580837935
1385000.0,Surrey Hills,3,House,S,1/07/2017,3127.0,3.0,2.0,1.0,385.0,,1993.0,Boroondara City Council,-37.82886,145.10093,Southern Metropolitan,5457.0,3,385.0,,False,15.499178948051545
451500.0,Tarneit,3,House,S,1/07/2017,3029.0,3.0,1.0,1.0,346.0,,,Wyndham City Council,-37.84123,144.69649,Western Metropolitan,10160.0,3,346.0,,False,29.678993111109023
526000.0,Tarneit,3,House,S,1/07/2017,3029.0,3.0,2.0,2.0,407.0,146.0,2010.0,Wyndham City Council,-37.83867,144.7034,Western Metropolitan,10160.0,3,407.0,146.0,False,28.886377294897287
500000.0,Taylors Lakes,3,Unit / Duplex,PI,1/07/2017,3038.0,2.0,,0.0,,,,Brimbank City Council,,,Western Metropolitan,5336.0,3,,,True,
427500.0,Taylors Lakes,3,House,S,1/07/2017,3038.0,3.0,2.0,2.0,189.0,,,Brimbank City Council,-37.70308,144.79954,Western Metropolitan,5336.0,3,189.0,,False,21.752116087232007
855000.0,Tecoma,4,House,SP,1/07/2017,3160.0,3.0,,0.0,,,,Yarra Ranges Shire Council,,,Eastern Victoria,869.0,4,,,True,
1705000.0,Templestowe Lower,5,House,PI,1/07/2017,3107.0,5.0,4.0,2.0,968.0,353.0,1970.0,Manningham City Council,-37.77083,145.11516,Eastern Metropolitan,5420.0,5,968.0,353.0,False,17.579760689051707
551200.0,The Basin,3,House,SP,1/07/2017,3154.0,3.0,1.0,2.0,1007.0,,,Knox City Council,-37.86387,145.31762,Eastern Metropolitan,1690.0,3,1007.0,,False,39.85578837306009
542000.0,Thomastown,3,Unit / Duplex,S,1/07/2017,3074.0,3.0,2.0,2.0,213.0,,,Whittlesea City Council,-37.67748,145.01791,Northern Metropolitan,7955.0,3,213.0,,False,16.181548608086544
2070000.0,Thornbury,4,House,SP,1/07/2017,3071.0,4.0,3.0,2.0,530.0,251.0,2016.0,Darebin City Council,-37.76281,145.01986,Northern Metropolitan,8870.0,4,530.0,251.0,False,8.421937053949092
385000.0,Truganina,2,Townhouse,SP,1/07/2017,3029.0,2.0,1.0,1.0,206.0,,,Melton City Council,-37.84219,144.71155,Western Metropolitan,5811.0,2,206.0,,False,28.030220931509998
500000.0,Tullamarine,3,House,SP,1/07/2017,3043.0,3.0,1.0,1.0,268.0,,,Brimbank City Council,-37.70367,144.88081,Western Metropolitan,3296.0,3,268.0,,False,15.067019639173902
821000.0,Tullamarine,4,House,S,1/07/2017,3043.0,4.0,1.0,6.0,763.0,,,Brimbank City Council,-37.69048,144.87312,Western Metropolitan,3296.0,4,763.0,,False,16.751525887018385
917000.0,Vermont,3,Townhouse,S,1/07/2017,3133.0,3.0,2.0,2.0,260.0,,2004.0,Maroondah City Council,-37.831,145.19844,Eastern Metropolitan,4181.0,3,260.0,,False,26.295155340581235
1115000.0,Viewbank,4,House,S,1/07/2017,3084.0,4.0,2.0,2.0,592.0,,,Banyule City Council,-37.73789,145.08952,Eastern Metropolitan,2698.0,4,592.0,,False,16.3565877517549
450000.0,Wantirna,2,House,PI,1/07/2017,3152.0,2.0,2.0,0.0,74.0,,,Knox City Council,-37.84646,145.22591,Eastern Metropolitan,5424.0,2,74.0,,True,29.507286908618998
1015000.0,Wantirna South,3,House,SP,1/07/2017,3152.0,3.0,2.0,2.0,550.0,,,Knox City Council,-37.88695,145.21891,Eastern Metropolitan,7082.0,3,550.0,,False,29.66750870281186
510000.0,Werribee,3,House,S,1/07/2017,3030.0,3.0,2.0,2.0,658.0,125.0,1984.0,Wyndham City Council,-37.88688,144.67244,Western Metropolitan,16166.0,3,658.0,125.0,False,33.22331915575111
645000.0,Werribee,4,House,S,1/07/2017,3030.0,4.0,2.0,2.0,702.0,,,Wyndham City Council,-37.8967,144.65264,Western Metropolitan,16166.0,4,702.0,,False,35.62713426230955
427000.0,Werribee,3,House,S,1/07/2017,3030.0,3.0,1.0,2.0,637.0,,,Wyndham City Council,-37.91165,144.67241,Western Metropolitan,16166.0,3,637.0,,False,34.01655796637387
600000.0,Werribee,3,House,S,1/07/2017,3030.0,3.0,,0.0,,,,Wyndham City Council,,,Western Metropolitan,16166.0,3,,,True,
355000.0,Werribee South,2,House,S,1/07/2017,3030.0,3.0,,0.0,,,,Wyndham City Council,,,Western Metropolitan,821.0,2,,,True,
845000.0,West Footscray,3,House,PI,1/07/2017,3012.0,3.0,1.0,2.0,422.0,109.0,1950.0,Maribyrnong City Council,-37.79644,144.86388,Western Metropolitan,5058.0,3,422.0,109.0,False,11.063414154206434
876000.0,West Footscray,2,House,S,1/07/2017,3012.0,2.0,1.0,1.0,369.0,,,Maribyrnong City Council,-37.79205,144.87142,Western Metropolitan,5058.0,2,369.0,,False,10.332501954334475
578000.0,Westmeadows,3,House,S,1/07/2017,3049.0,3.0,2.0,1.0,308.0,,,Hume City Council,-37.67485,144.88995,Northern Metropolitan,2474.0,3,308.0,,False,17.234429257679746
510000.0,Williams Landing,4,House,S,1/07/2017,3027.0,4.0,2.0,2.0,443.0,443.0,,Wyndham City Council,-37.8543,144.74437,Western Metropolitan,1999.0,4,443.0,443.0,False,24.635834987069536
390000.0,Wollert,2,Unit / Duplex,S,1/07/2017,3750.0,2.0,1.0,1.0,197.0,,,Whittlesea City Council,-37.61401,145.03301,Northern Metropolitan,2940.0,2,197.0,,False,23.361048223295466
525000.0,Wollert,4,House,S,1/07/2017,3750.0,4.0,2.0,2.0,415.0,167.13,,Whittlesea City Council,-37.6161,145.03937,Northern Metropolitan,2940.0,4,415.0,167.13,False,23.391562819194736
471100.0,Wyndham Vale,3,House,S,1/07/2017,3024.0,3.0,,0.0,,,,Wyndham City Council,,,Western Metropolitan,5262.0,3,,,True,
1000000.0,Yarraville,4,House,SP,1/07/2017,3013.0,4.0,2.0,0.0,438.0,,,Maribyrnong City Council,-37.81789,144.86744,Western Metropolitan,6543.0,4,438.0,,True,10.54720236010767
1115000.0,Yarraville,3,House,SP,1/07/2017,3013.0,3.0,1.0,2.0,446.0,115.0,,Maribyrnong City Council,-37.82004,144.87174,Western Metropolitan,6543.0,3,446.0,115.0,False,10.088482302396496
