isFraud,TransactionAmt,OperatingSystemVersion,BrowserVersion,ProductCode,CardNetwork,CardType,EmailDomainPayer,EmailDomainReceiver,OperatingSystemName,BrowserName
0,50.0,11.1,,H,visa,credit,gmail.com,yahoo.com,iOS,mobile safari generic
0,19.822,,49.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
1,41.276,,63.0,C,visa,credit,gmail.com,gmail.com,,chrome
1,41.276,,63.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,100.0,10,63.0,H,mastercard,credit,gmail.com,hotmail.com,Windows,chrome
1,41.276,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,100.0,10,63.0,H,visa,credit,gmail.com,hotmail.com,Windows,chrome
0,24.836,,,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,11.1,11.0,H,visa,debit,aol.com,icloud.com,iOS,mobile safari
0,50.0,11.1,11.0,H,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,100.0,8.1,11.0,R,visa,credit,bellsouth.net,cox.net,Windows,ie
0,100.0,11.1,11.0,R,american express,credit,comcast.net,anonymous.com,iOS,mobile safari
0,17.315,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
1,50.0,,63.0,S,visa,credit,,aol.com,Android,chrome
0,100.0,7.1,63.0,R,american express,credit,gmail.com,yahoo.com,Android,chrome
0,25.0,6.0,6.2,H,visa,debit,gmail.com,gmail.com,Android,samsung browser
0,35.0,11.2,11.0,H,visa,debit,gmail.com,comcast.net,iOS,mobile safari
0,200.0,11.2,,R,visa,debit,bellsouth.net,gmail.com,iOS,mobile safari generic
0,6.18,,63.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,250.0,,52.0,R,visa,credit,gmail.com,gmail.com,Windows Vista,firefox
0,150.0,7.1,63.0,H,visa,debit,gmail.com,gmail.com,Android,chrome
0,50.0,,49.0,R,visa,credit,gmail.com,gmail.com,Windows XP,chrome
0,100.0,11.1,11.0,H,visa,debit,aol.com,icloud.com,iOS,mobile safari
0,50.0,10,63.0,H,visa,debit,yahoo.com,yahoo.com,Windows,chrome
0,18.073,,59.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,6.18,,63.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,100.0,10,63.0,R,mastercard,debit,gmail.com,anonymous.com,Windows,chrome
0,75.0,11.1,11.0,H,visa,debit,live.com,live.com,iOS,mobile safari
0,50.0,10,11.0,R,mastercard,debit,bellsouth.net,gmail.com,Windows,ie
0,41.51,,61.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,35.0,6.0,63.0,H,visa,debit,gmail.com,,Android,chrome
0,75.0,11.0,11.0,R,visa,credit,aol.com,aol.com,iOS,mobile safari
0,150.0,7.1,63.0,H,visa,debit,gmail.com,gmail.com,Android,chrome
0,100.0,11.1,11.0,H,visa,debit,aol.com,aol.com,iOS,mobile safari
0,100.0,6.0,63.0,H,visa,credit,gmail.com,gmail.com,Android,chrome
0,250.0,10,63.0,R,visa,credit,gmail.com,gmail.com,Windows,chrome
0,75.0,,,H,visa,credit,gmail.com,gmail.com,,
0,25.0,10.11,63.0,S,visa,debit,,gmail.com,Mac OS X,chrome
0,50.0,10,15.0,H,visa,debit,msn.com,yahoo.com,Windows,edge
0,50.0,11.1,11.0,H,visa,credit,aol.com,me.com,iOS,mobile safari
0,100.0,10,63.0,H,visa,debit,gmail.com,gmail.com,Windows,chrome
0,175.0,10.11,63.0,R,visa,credit,gmail.com,gmail.com,Mac OS X,chrome
0,75.0,,,H,visa,debit,gmail.com,gmail.com,,
0,68.561,,,C,visa,debit,gmail.com,gmail.com,,chrome generic
0,75.0,10,63.0,H,mastercard,credit,gmail.com,gmail.com,Windows,chrome
0,100.0,7.0,63.0,H,visa,debit,gmail.com,gmail.com,Android,chrome
0,75.0,10,63.0,H,mastercard,credit,gmail.com,gmail.com,Windows,chrome
1,28.334,,11.0,C,visa,credit,hotmail.com,hotmail.com,,mobile safari
0,100.0,6.0,63.0,H,visa,credit,gmail.com,gmail.com,Android,chrome
0,30.0,10,16.0,H,visa,credit,yahoo.com,gmail.com,Windows,edge
0,75.0,10,63.0,H,visa,debit,gmail.com,gmail.com,Windows,chrome
0,100.0,6.0,63.0,H,visa,debit,gmail.com,gmail.com,Android,chrome
1,28.334,,11.0,C,visa,credit,hotmail.com,hotmail.com,,mobile safari
0,90.0,,63.0,H,visa,debit,gmail.com,gmail.com,,chrome
0,75.0,11.1,11.0,H,visa,debit,aol.com,aol.com,iOS,mobile safari
0,100.0,6.0,63.0,H,visa,debit,gmail.com,gmail.com,Android,chrome
0,29.733,,63.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,30.0,11.1,11.0,H,mastercard,debit,gmail.com,anonymous.com,iOS,mobile safari
0,15.0,11.2,11.0,H,visa,debit,icloud.com,gmail.com,iOS,mobile safari
0,129.426,,63.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,25.0,10,15.0,H,american express,credit,msn.com,hotmail.com,Windows,edge
0,13.642,,11.0,C,mastercard,debit,hotmail.com,hotmail.com,,mobile safari
1,14.225,,11.0,C,mastercard,credit,gmail.com,gmail.com,,mobile safari
1,14.225,,11.0,C,mastercard,credit,gmail.com,gmail.com,,mobile safari
0,10.0,,62.0,S,visa,debit,,gmail.com,Android,chrome
0,100.0,11.2,11.0,H,visa,credit,yahoo.com,gmail.com,iOS,mobile safari
0,25.0,10.13,63.0,H,visa,credit,gmail.com,gmail.com,Mac OS X,chrome
0,50.0,10.11,49.0,H,visa,debit,gmail.com,me.com,Mac OS X,opera
0,20.0,10.0,10.0,H,mastercard,credit,anonymous.com,gmail.com,iOS,mobile safari
0,100.0,11.2,11.0,H,visa,credit,yahoo.com,gmail.com,iOS,mobile safari
0,64.713,,11.0,C,mastercard,debit,yahoo.com.mx,yahoo.com.mx,,mobile safari
0,100.0,,11.0,R,visa,credit,hotmail.com,sbcglobal.net,,ie
0,50.0,11.1,11.0,H,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,25.0,10.12,,H,visa,debit,gmail.com,gmail.com,Mac OS X,safari generic
0,100.0,11.2,11.0,H,mastercard,credit,yahoo.com,gmail.com,iOS,mobile safari
0,21.804,,63.0,C,visa,debit,outlook.com,outlook.com,,chrome
0,25.0,10.12,,H,visa,debit,gmail.com,gmail.com,Mac OS X,safari generic
1,28.334,,11.0,C,visa,credit,hotmail.com,hotmail.com,,mobile safari
0,100.0,11.2,11.0,H,mastercard,credit,yahoo.com,gmail.com,iOS,mobile safari
0,15.041,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
1,14.225,,11.0,C,mastercard,credit,gmail.com,gmail.com,,mobile safari
0,150.0,7.0,63.0,R,visa,debit,gmail.com,gmail.com,Android,chrome
0,45.0,11.2,11.0,H,mastercard,credit,gmail.com,gmail.com,iOS,mobile safari
1,28.334,,11.0,C,visa,credit,hotmail.com,hotmail.com,,mobile safari
0,100.0,11.1,11.0,R,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,50.0,11.2,11.0,R,visa,debit,yahoo.com,yahoo.com,iOS,mobile safari
0,150.0,11.2,11.0,R,mastercard,credit,gmail.com,gmail.com,iOS,mobile safari
0,30.0,7.1,63.0,H,visa,debit,gmail.com,gmail.com,Android,chrome
0,8.745,,11.0,C,mastercard,debit,gmail.com,gmail.com,,mobile safari
0,400.0,11.1,11.0,R,visa,debit,anonymous.com,anonymous.com,iOS,mobile safari
0,75.0,5.0,63.0,R,visa,debit,gmail.com,gmail.com,Android,chrome
0,25.0,11.2,11.0,H,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,50.0,10,63.0,S,visa,credit,,yahoo.com,Windows,chrome
0,400.0,11.1,11.0,R,visa,debit,anonymous.com,anonymous.com,iOS,mobile safari
0,150.0,11.2,,R,visa,credit,comcast.net,hotmail.com,iOS,mobile safari generic
0,100.0,11.1,11.0,R,visa,debit,gmail.com,yahoo.com,iOS,mobile safari
0,50.0,11.2,11.0,R,visa,debit,gmail.com,yahoo.com,iOS,mobile safari
0,41.743,,11.0,C,visa,debit,gmail.com,gmail.com,,mobile safari
0,11.31,,11.0,C,mastercard,debit,outlook.es,outlook.es,,mobile safari
0,25.0,10,63.0,H,visa,credit,gmail.com,yahoo.com,Windows,chrome
0,125.0,10,63.0,R,visa,credit,att.net,att.net,Windows,chrome
0,60.0,11.2,11.0,H,mastercard,debit,gmail.com,yahoo.com,iOS,mobile safari
0,125.0,11.2,11.0,R,visa,credit,yahoo.com,gmail.com,iOS,mobile safari
0,100.0,10.12,63.0,R,visa,credit,gmail.com,gmail.com,Mac OS X,chrome
0,50.0,10.10,63.0,H,mastercard,debit,gmail.com,gmail.com,Mac OS X,chrome
0,35.0,7.0,62.0,H,mastercard,debit,gmail.com,gmail.com,Android,chrome
0,25.0,10,63.0,H,visa,credit,anonymous.com,icloud.com,Windows,chrome
0,100.0,10.12,,R,visa,debit,gmail.com,gmail.com,Mac OS X,safari generic
0,49.205,,63.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,50.0,11.2,11.0,H,visa,debit,yahoo.com,gmail.com,iOS,mobile safari
0,35.0,7.0,62.0,H,mastercard,debit,gmail.com,gmail.com,Android,chrome
0,212.62,,6.2,C,visa,debit,gmail.com,gmail.com,,samsung browser
0,175.0,10,16.0,R,visa,debit,gmail.com,gmail.com,Windows,edge
0,50.0,7.0,63.0,H,mastercard,credit,gmail.com,gmail.com,Android,chrome
0,200.0,11.1,11.0,R,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,212.62,,6.2,C,visa,debit,gmail.com,gmail.com,,samsung browser
0,62.264,,61.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,11.2,11.0,R,visa,debit,yahoo.com,gmail.com,iOS,mobile safari
0,30.666,,,C,visa,debit,hotmail.com,hotmail.com,,mobile safari generic
0,26.818,,63.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,11.0,,R,visa,debit,anonymous.com,anonymous.com,iOS,mobile safari generic
1,178.981,,63.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,20.0,11.1,11.0,H,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,40.0,10.9,,H,mastercard,credit,me.com,me.com,Mac OS X,safari generic
0,25.0,7.0,62.0,H,mastercard,debit,gmail.com,gmail.com,Android,chrome
0,50.0,8.1,11.0,H,mastercard,debit,yahoo.com,gmail.com,Windows,ie
0,50.0,11.1,11.0,H,visa,debit,yahoo.com,gmail.com,iOS,mobile safari
0,100.0,11.1,11.0,R,visa,credit,optonline.net,yahoo.com,iOS,mobile safari
0,125.0,10,11.0,R,american express,credit,hotmail.com,anonymous.com,Windows,ie
0,125.0,10,57.0,R,visa,credit,att.net,att.net,Windows,firefox
0,50.0,10.11,,H,visa,credit,sbcglobal.net,hotmail.com,Mac OS X,safari generic
0,100.0,10.12,,R,visa,debit,gmail.com,bellsouth.net,Mac OS X,safari generic
0,125.0,10.12,62.0,R,visa,credit,gmail.com,gmail.com,Mac OS X,chrome
0,100.0,7,63.0,H,mastercard,credit,anonymous.com,gmail.com,Windows,chrome
0,60.0,7.0,63.0,H,visa,debit,gmail.com,anonymous.com,Android,chrome
0,14.056,,63.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,100.0,7,63.0,R,american express,credit,comcast.net,comcast.net,Windows,chrome
0,60.0,7,63.0,H,visa,debit,gmail.com,icloud.com,Windows,chrome
0,7.929,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,21.921,,63.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
1,120.681,,63.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,38.012,,,C,mastercard,debit,hotmail.com,hotmail.com,,chrome generic
0,65.296,,58.0,C,visa,credit,anonymous.com,anonymous.com,,chrome
0,250.0,10,16.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,edge
1,120.681,,63.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,100.0,7,63.0,H,mastercard,credit,anonymous.com,gmail.com,Windows,chrome
0,16.441,,63.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,50.0,10.12,63.0,H,visa,credit,anonymous.com,yahoo.com,Mac OS X,chrome
0,6.18,,63.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,28.8,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
1,120.681,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,183.47,,63.0,C,visa,debit,yahoo.com,yahoo.com,,chrome
0,125.0,10,63.0,R,visa,credit,gmail.com,gmail.com,Windows,chrome
0,100.0,11.1,11.0,H,visa,debit,aol.com,aol.com,iOS,mobile safari
0,75.0,8.1,63.0,H,visa,credit,gmail.com,icloud.com,Windows,chrome
0,35.201,,63.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,26.818,,63.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,50.0,11.1,11.0,H,visa,debit,aol.com,aol.com,iOS,mobile safari
0,21.804,,63.0,C,visa,debit,outlook.com,outlook.com,,chrome
0,26.818,,63.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,50.0,11.1,11.0,H,visa,debit,aol.com,aol.com,iOS,mobile safari
0,50.0,11.2,11.0,H,mastercard,credit,hotmail.com,gmail.com,iOS,mobile safari
0,50.0,11.1,11.0,H,mastercard,debit,gmail.com,gmail.com,iOS,mobile safari
0,100.0,10.11,,R,visa,debit,gmail.com,gmail.com,Mac OS X,safari generic
1,25.0,8.1,63.0,S,visa,debit,,yahoo.com,Windows,chrome
0,150.0,11.2,11.0,R,visa,debit,gmail.com,aol.com,iOS,mobile safari
0,26.818,,63.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,150.0,7.0,63.0,R,visa,debit,gmail.com,gmail.com,Android,chrome
0,50.0,10.12,,H,visa,debit,yahoo.com,yahoo.com,Mac OS X,safari generic
0,50.0,11.0,11.0,H,visa,credit,gmail.com,gmail.com,iOS,mobile safari
1,8.978,,11.0,C,mastercard,debit,gmail.com,gmail.com,,mobile safari
0,50.0,10.11,63.0,H,visa,credit,yahoo.com,yahoo.com,Mac OS X,chrome
0,75.0,7,57.0,H,visa,credit,comcast.net,aol.com,Windows,firefox
0,200.0,10.9,,R,american express,credit,gmail.com,gmail.com,Mac OS X,safari generic
0,150.0,10.13,,R,american express,credit,gmail.com,yahoo.com,Mac OS X,safari generic
0,26.818,,63.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,33.814,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,18.889,,63.0,C,mastercard,debit,yahoo.fr,yahoo.fr,,chrome
0,13.992,,63.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,50.0,7.0,6.2,H,visa,credit,comcast.net,anonymous.com,Android,samsung browser
0,200.0,7.0,63.0,R,american express,credit,anonymous.com,gmail.com,Android,chrome
0,99.11,,62.0,C,mastercard,debit,yahoo.com,yahoo.com,,chrome
0,20.0,11.2,11.0,H,visa,debit,gmail.com,hotmail.com,iOS,mobile safari
0,12.656,,57.0,C,visa,debit,gmail.com,gmail.com,,firefox
0,30.0,11.2,11.0,H,mastercard,debit,yahoo.com,gmail.com,iOS,mobile safari
0,40.0,11.0,11.0,H,mastercard,credit,gmail.com,gmail.com,iOS,mobile safari
0,75.0,10.3,10.0,R,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,99.11,,62.0,C,visa,debit,yahoo.com,yahoo.com,,chrome
0,250.0,11.2,11.0,R,visa,credit,gmail.com,anonymous.com,iOS,mobile safari
0,25.0,10.11,,H,visa,debit,gmail.com,me.com,Mac OS X,safari generic
0,100.0,10.3,10.0,H,visa,credit,gmail.com,yahoo.com,iOS,mobile safari
0,25.0,11.2,11.0,H,mastercard,debit,gmail.com,gmail.com,iOS,mobile safari
0,50.0,10,63.0,H,mastercard,debit,yahoo.com,yahoo.com,Windows,chrome
0,50.0,11.2,11.0,H,mastercard,debit,gmail.com,gmail.com,iOS,mobile safari
0,35.0,10.3,10.0,H,visa,debit,me.com,gmail.com,iOS,mobile safari
0,20.0,11.2,11.0,H,visa,debit,gmail.com,hotmail.com,iOS,mobile safari
0,20.0,11.2,11.0,H,visa,debit,gmail.com,hotmail.com,iOS,mobile safari
0,100.0,10.11,,R,american express,credit,yahoo.com,hotmail.com,Mac OS X,safari generic
0,100.0,10.3,10.0,H,visa,credit,yahoo.com,gmail.com,iOS,mobile safari
0,150.0,9.3,,R,visa,credit,gmail.com,gmail.com,iOS,mobile safari generic
0,20.0,11.2,11.0,H,visa,debit,gmail.com,hotmail.com,iOS,mobile safari
0,26.818,,63.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,10.11,,R,american express,credit,yahoo.com,hotmail.com,Mac OS X,safari generic
0,40.0,7,63.0,S,visa,debit,,yahoo.com,Windows,chrome
0,35.0,10,62.0,H,visa,credit,gmail.com,gmail.com,Windows,chrome
0,52.587,,63.0,C,mastercard,debit,anonymous.com,anonymous.com,,chrome
0,50.0,,,H,visa,credit,gmail.com,gmail.com,,
0,40.0,11.2,11.0,H,mastercard,credit,gmail.com,yahoo.com,iOS,mobile safari
0,400.0,11.2,11.0,R,visa,credit,anonymous.com,anonymous.com,iOS,mobile safari
0,23.087,,62.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,51.304,,,C,visa,debit,gmail.com,gmail.com,,mobile safari generic
0,25.0,10.3,10.0,H,visa,debit,comcast.net,gmail.com,iOS,mobile safari
0,50.0,11.1,11.0,R,mastercard,credit,yahoo.com,hotmail.com,iOS,mobile safari
0,150.0,10,57.0,R,american express,credit,anonymous.com,anonymous.com,Windows,firefox
0,100.0,10.13,,R,mastercard,credit,yahoo.com,yahoo.com,Mac OS X,safari generic
0,200.0,10.3,10.0,R,visa,credit,comcast.net,msn.com,iOS,mobile safari
0,400.0,11.1,11.0,R,visa,debit,anonymous.com,anonymous.com,iOS,mobile safari
0,176.066,,59.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,290.567,,11.0,C,visa,debit,hotmail.com,hotmail.com,,ie
0,25.0,11.1,11.0,H,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,290.567,,11.0,C,visa,debit,hotmail.com,hotmail.com,,ie
0,26.818,,63.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,11.2,11.0,R,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,200.0,11.1,11.0,R,american express,credit,gmail.com,gmail.com,iOS,mobile safari
0,290.567,,11.0,C,visa,debit,hotmail.com,hotmail.com,,ie
0,20.0,8.1,11.0,S,visa,credit,,gmail.com,Windows,ie
0,50.0,11.1,11.0,H,visa,debit,aol.com,anonymous.com,iOS,mobile safari
0,32.356,,11.0,C,mastercard,credit,yahoo.com,yahoo.com,,ie
0,29.15,,63.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,40.0,10.11,,H,mastercard,debit,anonymous.com,anonymous.com,Mac OS X,safari generic
0,25.0,10.11,,H,visa,debit,gmail.com,gmail.com,Mac OS X,safari generic
0,50.0,,49.0,R,visa,credit,aol.com,comcast.net,Windows Vista,chrome
0,75.0,7,62.0,H,visa,credit,gmail.com,gmail.com,Windows,chrome
0,18.539,,63.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,194.139,,60.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,25.0,10.11,,H,visa,debit,gmail.com,gmail.com,Mac OS X,safari generic
0,250.0,10.3,10.0,R,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,300.0,10.2,10.0,H,mastercard,credit,gmail.com,,iOS,mobile safari
0,85.118,,48.0,C,visa,debit,hotmail.com,hotmail.com,,firefox
0,250.0,11.2,11.0,R,visa,credit,anonymous.com,gmail.com,iOS,mobile safari
0,20.988,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,250.0,11.2,11.0,R,visa,credit,anonymous.com,gmail.com,iOS,mobile safari
0,85.118,,48.0,C,mastercard,credit,hotmail.com,hotmail.com,,firefox
0,250.0,11.2,11.0,R,visa,credit,anonymous.com,gmail.com,iOS,mobile safari
0,100.0,10,11.0,R,visa,credit,yahoo.com,anonymous.com,Windows,ie
0,150.0,10.12,61.0,R,visa,debit,gmail.com,gmail.com,Mac OS X,chrome
0,200.0,10.3,10.0,R,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,50.0,11.2,11.0,H,mastercard,debit,outlook.com,gmail.com,iOS,mobile safari
0,200.0,7,63.0,R,american express,credit,anonymous.com,aol.com,Windows,chrome
0,75.0,10.3,10.0,H,mastercard,credit,yahoo.com,yahoo.com,iOS,mobile safari
0,200.0,7,63.0,R,american express,credit,anonymous.com,aol.com,Windows,chrome
0,50.0,7.0,63.0,H,visa,debit,gmail.com,yahoo.com,Android,chrome
1,116.542,,63.0,C,visa,credit,outlook.es,outlook.es,,chrome
0,50.0,10.11,,H,visa,credit,gmail.com,gmail.com,Mac OS X,safari generic
0,45.0,11.1,63.0,H,american express,credit,yahoo.com,yahoo.com,iOS,chrome
0,50.0,7.0,63.0,H,visa,debit,gmail.com,yahoo.com,Android,chrome
0,125.0,10.10,63.0,R,visa,credit,gmail.com,gmail.com,Mac OS X,chrome
0,100.0,10,63.0,R,mastercard,debit,gmail.com,gmail.com,Windows,chrome
0,2.941,,,C,visa,debit,anonymous.com,anonymous.com,,Generic
0,25.0,10,16.0,H,visa,debit,gmail.com,anonymous.com,Windows,edge
0,27.284,,,C,mastercard,debit,gmail.com,gmail.com,,chrome generic
0,25.0,10.11,,S,visa,debit,,yahoo.com,Mac OS X,safari generic
0,25.0,7.0,6.2,H,visa,debit,gmail.com,yahoo.com,Android,samsung browser
0,18.539,,62.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,500.0,11.2,,R,visa,debit,gmail.com,yahoo.com,iOS,mobile safari generic
0,125.0,10.10,63.0,R,visa,credit,gmail.com,gmail.com,Mac OS X,chrome
0,41.976,,,C,visa,debit,anonymous.com,anonymous.com,,safari generic
0,100.0,11.1,11.0,R,visa,credit,anonymous.com,hotmail.com,iOS,mobile safari
0,21.574,,,C,visa,credit,gmail.com,gmail.com,,firefox
1,116.542,,63.0,C,visa,credit,outlook.es,outlook.es,,chrome
0,16.441,,63.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,100.0,10,63.0,R,mastercard,credit,gmail.com,aol.com,Windows,chrome
0,44.425,,60.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,64.713,,60.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,50.0,,,H,visa,credit,gmail.com,gmail.com,,
0,30.0,10,,H,visa,credit,yahoo.com,yahoo.com,Windows,firefox generic
0,50.0,10.3,10.0,H,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,100.0,10.13,57.0,R,mastercard,credit,gmail.com,yahoo.com,Mac OS X,firefox
0,13.292,,55.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,50.0,10,16.0,H,visa,credit,centurylink.net,gmail.com,Windows,edge
0,50.0,10.12,,R,visa,credit,yahoo.com,yahoo.com,Mac OS X,safari generic
0,125.0,11.2,11.0,R,american express,credit,aol.com,gmail.com,iOS,mobile safari
0,41.276,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,50.0,11.2,11.0,R,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,30.0,11.2,11.0,S,visa,debit,,yahoo.com,iOS,mobile safari
0,100.0,8.1,63.0,R,american express,credit,aol.com,yahoo.com,Windows,chrome
0,49.555,,11.0,C,visa,credit,gmail.com,gmail.com,,mobile safari
0,30.0,11.0,11.0,H,mastercard,debit,anonymous.com,,iOS,mobile safari
0,250.0,,49.0,R,american express,credit,hotmail.com,anonymous.com,Windows XP,chrome
0,26.002,,57.0,C,visa,debit,hotmail.com,hotmail.com,,firefox
0,21.688,,,C,visa,debit,anonymous.com,anonymous.com,,chrome generic
0,25.652,,11.0,C,visa,credit,gmail.com,gmail.com,,mobile safari
0,100.0,11.0,,R,american express,credit,anonymous.com,anonymous.com,iOS,mobile safari generic
0,200.0,10.11,,R,visa,debit,comcast.net,sbcglobal.net,Mac OS X,safari generic
0,56.202,,,C,visa,credit,gmail.com,gmail.com,,chrome generic
0,25.0,10.11,,H,visa,debit,yahoo.com,gmail.com,Mac OS X,safari generic
0,150.0,10.3,10.0,R,visa,debit,hotmail.com,gmail.com,iOS,mobile safari
0,25.0,10.11,63.0,S,visa,credit,,yahoo.com,Mac OS X,chrome
0,28.509,,63.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,35.0,11.2,11.0,H,visa,debit,aol.com,icloud.com,iOS,mobile safari
0,32.182,,63.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,17.024,,63.0,C,mastercard,debit,anonymous.com,anonymous.com,,chrome
0,50.0,6.0,60.0,H,visa,credit,gmail.com,hotmail.com,Android,chrome
0,150.0,10.13,57.0,R,mastercard,debit,gmail.com,att.net,Mac OS X,firefox
0,100.0,9.3,9.0,R,mastercard,credit,yahoo.com,yahoo.com,iOS,mobile safari
0,10.844,,,C,visa,debit,gmail.com,gmail.com,,chrome generic
0,228.07,,57.0,C,visa,credit,hotmail.com,hotmail.com,,firefox
0,100.0,11.1,11.0,H,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,180.0,11.2,11.0,H,discover,credit,hotmail.com,,iOS,mobile safari
0,500.0,11.1,11.0,R,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,7.929,,63.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,500.0,11.1,11.0,R,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,300.0,,63.0,R,mastercard,credit,gmail.com,hotmail.com,,chrome
0,32.356,,16.0,C,visa,debit,gmail.com,gmail.com,,edge
0,91.181,,,C,visa,credit,gmail.com,gmail.com,,chrome generic
0,60.0,11.0,11.0,H,visa,debit,ymail.com,gmail.com,iOS,mobile safari
0,100.0,10.12,57.0,R,visa,credit,yahoo.com,yahoo.com,Mac OS X,firefox
0,50.0,,,H,visa,credit,gmail.com,icloud.com,,
0,25.0,10.9,63.0,S,visa,credit,,gmail.com,Mac OS X,chrome
0,50.0,11.1,,H,visa,credit,gmail.com,gmail.com,iOS,mobile safari generic
0,75.0,10.11,,R,visa,debit,gmail.com,gmail.com,Mac OS X,safari generic
0,75.0,10.11,,R,visa,debit,gmail.com,gmail.com,Mac OS X,safari generic
0,50.0,,,H,visa,credit,gmail.com,aol.com,,
0,100.0,11.1,11.0,R,visa,debit,aol.com,comcast.net,iOS,mobile safari
0,16.849,,63.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,100.0,10,16.0,H,mastercard,credit,anonymous.com,anonymous.com,Windows,edge
0,100.0,10,16.0,H,mastercard,credit,anonymous.com,anonymous.com,Windows,edge
0,11.077,,11.0,C,visa,debit,gmail.com,gmail.com,,mobile safari
0,150.0,11.1,11.0,R,visa,credit,hotmail.com,hotmail.com,iOS,mobile safari
0,100.0,10.2,10.0,R,visa,debit,gmail.com,cableone.net,iOS,mobile safari
0,100.0,,11.0,R,visa,debit,anonymous.com,gmail.com,,mobile safari
0,97.07,,63.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,100.0,10,16.0,H,mastercard,credit,anonymous.com,anonymous.com,Windows,edge
0,100.0,11.2,11.0,H,american express,credit,outlook.com,yahoo.com,iOS,mobile safari
0,40.0,11.1,11.0,H,mastercard,credit,hotmail.com,gmail.com,iOS,mobile safari
0,25.0,11.2,11.0,H,visa,debit,mail.com,gmail.com,iOS,mobile safari
0,36.612,,,C,visa,credit,hotmail.com,hotmail.com,,other
0,42.442,,62.0,C,visa,credit,gmail.com,gmail.com,,chrome
